case_id,event_position,name,timestamp,org:group,org:resource,resource country,anomaly,isAnomaly
1-753287118,0,Accepted+In Progress,56:50.0,Org line C,Fredrik,Sweden,Normal,0
1-753245663,1,Queued+Awaiting Assignment,01:28.0,Org line C,Marc,Belgium,Normal,0
1-753238365,0,Accepted+In Progress,32:42.0,Org line G4,Ing-Marie,Sweden,Normal,0
1-753202887,0,Accepted+In Progress,36:07.0,Org line A2,Ian,United Kingdom,Normal,0
1-753238365,1,Queued+Awaiting Assignment,56:14.0,Org line G4,Ing-Marie,Sweden,Normal,0
1-753301833,0,Accepted+In Progress,27:00.0,Org line C,Kim,Sweden,Attribute,1
1-753202887,1,Accepted+Assigned,41:29.0,Org line A2,Ian,United Kingdom,Normal,0
1-753301833,1,Queued+Awaiting Assignment,45:38.0,Org line B,Emil,Sweden,Attribute,1
1-753362545,0,Accepted+In Progress,43:38.0,Org line A2,Dusan,Sweden,Normal,0
1-753487360,0,Accepted+In Progress,05:17.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-753504966,0,Accepted+In Progress,08:11.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-753487360,1,Queued+Awaiting Assignment,37:22.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-753504966,1,Queued+Awaiting Assignment,37:24.0,Org line C,Ann-Charlotte,Sweden,Normal,0
1-753569621,1,Accepted+In Progress,06:31.0,Org line C,Ryouhei,Japan,Late,1
1-753569621,0,Accepted+In Progress,13:02.0,Org line C,Ryouhei,Japan,Late,1
1-752629415,1,Accepted+In Progress,01:15.0,Org line C,Rajendra,INDIA,Normal,0
1-753646102,0,Accepted+In Progress,47:58.0,Org line C,Thomas,USA,Normal,0
1-753713441,0,Accepted+In Progress,19:20.0,Org line A2,Amit,INDIA,Attribute,1
1-753504966,2,Accepted+In Progress,40:27.0,Org line C,Mats,Sweden,Normal,0
1-753504966,3,Queued+Awaiting Assignment,42:50.0,Org line C,Martin,Sweden,Normal,0
1-753504966,4,Accepted+In Progress,15:01.0,Org line C,Andreas,Sweden,Normal,0
1-752294659,2,Accepted+Assigned,25:49.0,Org line C,Ruhi,INDIA,Normal,0
1-752294699,2,Accepted+Assigned,26:54.0,Org line C,Santosh,INDIA,Normal,0
1-753301833,2,Accepted+Assigned,27:25.0,Org line B,Rohan,INDIA,Attribute,1
1-740315794,1,Accepted+In Progress,36:02.0,Org line C,John,Sweden,Normal,0
1-752294659,3,Accepted+Assigned,40:13.0,Org line C,Santosh,INDIA,Normal,0
1-753504966,5,Accepted+Wait,08:07.0,Org line C,Andreas,Sweden,Normal,0
1-753768558,0,Accepted+In Progress,25:16.0,Org line A2,Marc,Belgium,Normal,0
1-753815551,0,Accepted+In Progress,28:12.0,Org line A2,Ian,United Kingdom,Normal,0
1-753815676,0,Accepted+In Progress,35:58.0,Org line A2,Ian,United Kingdom,Normal,0
1-753878023,0,Accepted+In Progress,14:07.0,Org line V2,Michel,France,Attribute,1
1-749290225,1,Accepted+In Progress,50:28.0,Org line G4,Erik,Sweden,Normal,0
1-753815551,1,Accepted+Assigned,08:55.0,Org line A2,Ian,United Kingdom,Normal,0
1-753815676,1,Accepted+Assigned,53:09.0,Org line A2,Ian,United Kingdom,Normal,0
1-753944613,0,Accepted+In Progress,30:02.0,Org line A2,Ian,United Kingdom,Normal,0
1-753944613,1,Accepted+Assigned,35:57.0,Org line A2,Ian,United Kingdom,Normal,0
1-753244649,1,Accepted+Assigned,36:57.0,Org line A2,Ian,United Kingdom,Normal,0
1-752541471,1,Accepted+Assigned,51:04.0,Org line V2,Tonie,Sweden,Normal,0
1-754168350,0,Accepted+In Progress,27:38.0,Org line C,Praveen,Sweden,Normal,0
1-754350709,0,Random activity 1,42:00.0,Random_22,Random_22,Random_22,Insert,1
1-754350709,1,Accepted+In Progress,42:00.0,Org line A2,Ratikanta,Sweden,Insert,1
1-754450223,0,Accepted+In Progress,52:23.0,Org line G1,Jenny,Sweden,Normal,0
1-754450603,0,Accepted+In Progress,53:56.0,Org line G1,Jenny,Sweden,Normal,0
1-738501821,4,Accepted+Assigned,09:58.0,Org line C,Marie,Sweden,Normal,0
1-738520030,3,Accepted+Assigned,10:21.0,Org line C,Marie,Sweden,Insert,1
1-738520140,2,Accepted+Assigned,10:55.0,Org line C,Marie,Sweden,Normal,0
1-738520280,2,Accepted+Assigned,11:15.0,Org line C,Marie,Sweden,Normal,0
1-738520420,2,Accepted+Assigned,11:33.0,Org line C,Marie,Sweden,Early,1
1-738520500,2,Accepted+Assigned,11:49.0,Org line C,Marie,Sweden,Normal,0
1-738554050,2,Accepted+Assigned,12:04.0,Org line C,Marie,Sweden,Late,1
1-738554110,2,Accepted+Assigned,12:30.0,Org line C,Marie,Sweden,Normal,0
1-754526611,0,Accepted+In Progress,55:32.0,Org line C,Peter,Sweden,Normal,0
1-754539158,0,Accepted+In Progress,19:36.0,Org line A2,Ian,United Kingdom,Normal,0
1-749730150,2,Accepted+In Progress,21:29.0,Org line C,Pankaj,Sweden,Normal,0
1-754539158,1,Accepted+Assigned,23:56.0,Org line A2,Ian,United Kingdom,Normal,0
1-754526611,1,Queued+Awaiting Assignment,27:59.0,Org line C,Peter,Sweden,Normal,0
1-754584941,0,Accepted+In Progress,36:48.0,Org line C,Olle,Sweden,Normal,0
1-754584941,1,Accepted+Assigned,44:41.0,Org line C,Olle,Sweden,Normal,0
1-754584941,2,Accepted+In Progress,58:00.0,Org line C,Olle,Sweden,Normal,0
1-754582299,0,Accepted+In Progress,12:32.0,Org line A2,Ian,United Kingdom,Normal,0
1-754350709,2,Accepted+Wait,35:33.0,Org line A2,Ratikanta,Sweden,Insert,1
1-754744405,0,Accepted+In Progress,42:00.0,Org line C,Mats,USA,Normal,0
1-754582299,1,Accepted+Assigned,57:00.0,Org line A2,Ian,United Kingdom,Normal,0
1-740618034,2,Accepted+In Progress,05:29.0,Org line G4,Rickard,Sweden,Normal,0
1-754526611,2,Accepted+In Progress,21:46.0,Org line C,Peter,Sweden,Normal,0
1-755039071,0,Accepted+In Progress,51:21.0,Org line C,Ryou,Japan,Normal,0
1-754949761,0,Queued+Awaiting Assignment,34:19.0,Org line B,Srinivasan,INDIA,Normal,0
1-754949761,1,Accepted+In Progress,35:41.0,Org line B,Rijin,INDIA,Normal,0
1-753055854,3,Queued+Awaiting Assignment,36:27.0,Org line C,Inger,Sweden,Normal,0
1-752828161,1,Accepted+In Progress,21:45.0,Org line C,Celine,France,Late,1
1-755123451,0,Accepted+In Progress,48:04.0,Org line A2,Flavio,Brazil,Normal,0
1-755151337,0,Accepted+In Progress,02:19.0,Org line A2,Krzysztof,POLAND,Normal,0
1-755151337,1,Accepted+Wait,22:35.0,Org line A2,Krzysztof,POLAND,Normal,0
1-745995763,1,Accepted+Assigned,24:57.0,Org line C,Jennifer,USA,Normal,0
1-755193882,0,Accepted+In Progress,39:18.0,Org line G3,Marc,United Kingdom,Attribute,1
1-755193882,1,Accepted+Assigned,39:50.0,Org line A2,Ian,United Kingdom,Attribute,1
1-755218095,0,Accepted+In Progress,59:53.0,Org line A2,Ian,United Kingdom,Normal,0
1-755198841,0,Accepted+In Progress,31:49.0,Org line A2,David,USA,Normal,0
1-740597491,8,Accepted+In Progress,07:05.0,Org line C,Raphael,France,Normal,0
1-740597491,9,Queued+Awaiting Assignment,08:59.0,Org line C,Eva,Sweden,Normal,0
1-755248531,0,Accepted+In Progress,40:56.0,Org line B,Thiago,Brazil,Normal,0
1-746018891,4,Accepted+In Progress,38:46.0,Org line B,Marilyn,Australia,Normal,0
1-746018891,5,Queued+Awaiting Assignment,44:04.0,Org line C,John,Australia,Normal,0
1-755443602,0,Accepted+In Progress,48:12.0,Org line F,Marc,Belgium,Normal,0
1-755443602,1,Accepted+Assigned,49:11.0,Org line F,Marc,Belgium,Normal,0
1-755443602,2,Accepted+In Progress,03:55.0,Org line F,Marc,Belgium,Normal,0
1-755478621,0,Accepted+In Progress,23:55.0,Org line C,Börje,Sweden,Normal,0
1-755467807,0,Accepted+In Progress,38:08.0,Org line A2,Niklas,Sweden,Normal,0
1-755467807,1,Queued+Awaiting Assignment,39:44.0,Org line A2,Niklas,Sweden,Normal,0
1-755467807,2,Accepted+In Progress,42:35.0,Org line A2,Niklas,Sweden,Normal,0
1-743606342,7,Accepted+In Progress,14:17.0,Org line C,Bruno,France,Normal,0
1-750106623,3,Accepted+Assigned,14:29.0,Org line V11,Przemyslaw,Sweden,Attribute,1
1-750106623,4,Accepted+In Progress,22:30.0,Org line C,Tomas,Sweden,Attribute,1
1-753504966,6,Queued+Awaiting Assignment,50:26.0,Org line C,Shamna,INDIA,Normal,0
1-755773369,0,Accepted+In Progress,07:28.0,Org line C,Peter,Sweden,Normal,0
1-754168350,1,Queued+Awaiting Assignment,30:43.0,Org line C,Praveen,Sweden,Normal,0
1-754168350,2,Accepted+In Progress,35:32.0,Org line C,Parbhat,Sweden,Normal,0
1-754168350,3,Accepted+Assigned,36:14.0,Org line C,Ankit,Sweden,Normal,0
1-755797667,0,Accepted+In Progress,39:13.0,Org line C,Eric,Canada,Normal,0
1-754168350,4,Queued+Awaiting Assignment,17:30.0,Org line C,Martin,Sweden,Normal,0
1-753504966,7,Accepted+In Progress,41:35.0,Org line C,Shamna,INDIA,Normal,0
1-753504966,8,Accepted+Wait,42:07.0,Org line C,Shamna,INDIA,Normal,0
1-753504966,9,Queued+Awaiting Assignment,04:18.0,Org line C,Robert,USA,Normal,0
1-755985697,0,Accepted+In Progress,33:24.0,Org line A2,Ian,United Kingdom,Normal,0
1-755985697,1,Accepted+Assigned,38:37.0,Org line A2,Ian,United Kingdom,Normal,0
1-753487360,2,Accepted+In Progress,42:37.0,Org line C,Mats,Sweden,Normal,0
1-753487360,3,Queued+Awaiting Assignment,43:12.0,Org line C,Martin,Sweden,Normal,0
1-753487360,4,Accepted+In Progress,56:45.0,Org line C,Andreas,Sweden,Normal,0
1-756111935,0,Accepted+In Progress,06:09.0,Org line G4,Rickard,Sweden,Normal,0
1-756110987,0,Accepted+In Progress,06:15.0,Org line C,Rakesh,Sweden,Normal,0
1-756110987,1,Queued+Awaiting Assignment,07:50.0,Org line C,Rakesh,Sweden,Normal,0
1-756110987,2,Accepted+In Progress,19:22.0,Org line C,Manisha,Sweden,Normal,0
1-754949761,2,Accepted+Assigned,28:48.0,Org line B,Sujith,INDIA,Normal,0
1-753055854,4,Accepted+In Progress,29:39.0,Org line C,Amar,INDIA,Normal,0
1-756110987,3,Queued+Awaiting Assignment,31:24.0,Org line C,Praveen,Sweden,Normal,0
1-756110987,4,Queued+Awaiting Assignment,23:16.0,Org line C,Martin,Sweden,Normal,0
1-746464884,4,Accepted+Wait,27:52.0,Org line C,Amitabh,Sweden,Normal,0
1-754949761,3,Accepted+Wait,53:53.0,Org line B,Sujith,INDIA,Normal,0
1-742295367,3,Accepted+Wait,25:04.0,Org line G4,Samira,Sweden,Normal,0
1-753362545,1,Accepted+Wait,48:56.0,Org line A2,Dusan,Sweden,Normal,0
1-753487360,5,Accepted+Wait,52:35.0,Org line C,Andreas,Sweden,Normal,0
1-756265856,0,Accepted+In Progress,36:00.0,Org line A2,Ian,United Kingdom,Normal,0
1-756296231,0,Accepted+In Progress,38:24.0,Org line C,Martin,Sweden,Normal,0
1-756300970,0,Queued+Awaiting Assignment,39:57.0,Org line C,Peter,Sweden,Normal,0
1-756265856,1,Accepted+Assigned,45:37.0,Org line A2,Ian,United Kingdom,Normal,0
1-756296231,1,Accepted+In Progress,50:17.0,Org line C,Martin,Sweden,Normal,0
1-756296861,0,Accepted+In Progress,15:36.0,Org line V5,Sachin,Sweden,Normal,0
1-756301789,0,Queued+Awaiting Assignment,53:20.0,Org line C,Peter,Sweden,Normal,0
1-756301789,1,Queued+Awaiting Assignment,53:21.0,Org line B,John,Sweden,Attribute,1
1-756484463,0,Accepted+In Progress,58:06.0,Org line C,Neeraj,Sweden,Normal,0
1-756484463,1,Accepted+Wait,58:47.0,Org line C,Neeraj,Sweden,Normal,0
1-756484463,2,Accepted+Wait,27:41.0,Org line C,Neeraj,Sweden,Normal,0
1-753569621,2,Accepted+Wait,54:29.0,Org line C,Ryouhei,Japan,Late,1
1-757113161,0,Random activity 3,04:18.0,Random_24,Random_24,Random_24,Insert,1
1-749730150,3,Accepted+Wait,17:57.0,Org line C,Pankaj,Sweden,Normal,0
1-756603706,0,Accepted+In Progress,00:31.0,Org line A2,Sophie,China,Normal,0
1-756712218,0,Accepted+In Progress,43:55.0,Org line A2,Paulina,POLAND,Normal,0
1-756651699,0,Accepted+In Progress,44:56.0,Org line V2,Leif,Sweden,Normal,0
1-756651699,2,Accepted+In Progress,59:01.0,Org line V2,Leif,Sweden,Late,1
1-756712218,1,Queued+Awaiting Assignment,00:37.0,Org line A2,Paulina,POLAND,Normal,0
1-756651699,1,Accepted+Assigned,20:23.0,Org line V2,Leif,Sweden,Late,1
1-756296231,2,Accepted+Assigned,39:13.0,Org line C,Andreas,Sweden,Normal,0
1-756998975,0,Random activity 3,57:27.0,Random_23,Random_23,Random_23,Insert,1
1-756926423,0,Accepted+In Progress,06:21.0,Org line A2,Przemyslaw,POLAND,Normal,0
1-756926423,1,Accepted+Wait,06:29.0,Org line A2,Przemyslaw,POLAND,Normal,0
1-756787020,0,Accepted+In Progress,17:17.0,Org line A2,Michal,POLAND,Normal,0
1-756296231,3,Accepted+In Progress,20:05.0,Org line C,Andreas,Sweden,Normal,0
1-756998975,1,Accepted+In Progress,57:27.0,Org line G3,Ewa,POLAND,Insert,1
1-756998975,2,Accepted+In Progress,01:41.0,Org line G3,Ewa,POLAND,Insert,1
1-748843986,1,Accepted+Assigned,27:51.0,Org line G4,Katarina,Sweden,Normal,0
1-756979533,0,Accepted+Wait,54:37.0,Org line A2,Sumesh,0,Normal,0
1-757113161,1,Accepted+In Progress,04:18.0,Org line C,Aurelie,France,Insert,1
1-757113161,2,Queued+Awaiting Assignment,10:17.0,Org line C,Aurelie,France,Insert,1
1-757113161,3,Accepted+In Progress,15:59.0,Org line C,Mikael,Sweden,Insert,1
1-757096237,2,Accepted+In Progress,26:26.0,Org line A2,Ian,United Kingdom,Early,1
1-757096237,0,Accepted+Assigned,31:53.0,Org line A2,Ian,United Kingdom,Early,1
1-757154661,0,Queued+Awaiting Assignment,06:30.0,Org line F,Craig,Sweden,Normal,0
1-756301789,2,Accepted+In Progress,05:11.0,Org line C,Per,Sweden,Attribute,1
1-756300970,1,Accepted+In Progress,06:05.0,Org line C,Per,Sweden,Normal,0
1-745380511,1,Accepted+Wait,31:19.0,Org line C,Devakumar,INDIA,Normal,0
1-757480343,0,Accepted+In Progress,43:36.0,Org line G4,Ian,United Kingdom,Normal,0
1-757480762,0,Accepted+In Progress,34:53.0,Org line A2,Ian,United Kingdom,Normal,0
1-757533524,0,Accepted+In Progress,57:31.0,Org line V2,Conny,Sweden,Normal,0
1-757564651,0,Accepted+In Progress,19:13.0,Org line C,Peter,Sweden,Normal,0
1-757564651,1,Queued+Awaiting Assignment,21:08.0,Org line C,Peter,Sweden,Normal,0
1-757510345,0,Queued+Awaiting Assignment,22:50.0,Org line A2,Anson,China,Normal,0
1-753245663,2,Accepted+In Progress,31:37.0,Org line C,Ludwig,Belgium,Normal,0
1-757154661,1,Accepted+In Progress,39:59.0,Org line F,Stefan,Sweden,Normal,0
1-757154661,2,Accepted+Assigned,41:31.0,Org line F,William,Sweden,Normal,0
1-752828161,3,Accepted+Assigned,48:38.0,Org line C,Fabrice,France,Late,1
1-752294640,1,Accepted+Assigned,51:01.0,Org line C,Maria,Sweden,Normal,0
1-757154661,3,Accepted+Assigned,51:38.0,Org line F,Milos,Sweden,Normal,0
1-757480762,1,Accepted+In Progress,12:05.0,Org line A2,Ian,United Kingdom,Normal,0
1-757533524,1,Queued+Awaiting Assignment,34:06.0,Org line V2,Conny,Sweden,Normal,0
1-757615671,0,Accepted+In Progress,04:59.0,Org line C,Andreas,Sweden,Normal,0
1-757671923,0,Accepted+In Progress,06:49.0,Org line C,Peter,Belgium,Normal,0
1-757671923,1,Queued+Awaiting Assignment,08:37.0,Org line C,Peter,Belgium,Normal,0
1-752294640,2,Accepted+Assigned,15:26.0,Org line C,Maria,Sweden,Normal,0
1-752294640,3,Queued+Awaiting Assignment,15:27.0,Org line C,William,USA,Normal,0
1-757671208,0,Accepted+In Progress,23:20.0,Org line C,Robert,USA,Normal,0
1-757671208,1,Accepted+Wait,24:23.0,Org line C,Robert,USA,Normal,0
1-757589842,0,Accepted+In Progress,42:26.0,Org line G4,Lars-Göran,Sweden,Normal,0
1-757671975,0,Accepted+In Progress,05:08.0,Org line C,Peter,Belgium,Normal,0
1-757671975,1,Queued+Awaiting Assignment,06:16.0,Org line C,Peter,Belgium,Normal,0
1-754949761,4,Accepted+In Progress,07:26.0,Org line B,Sujith,INDIA,Normal,0
1-757715045,0,Accepted+In Progress,09:48.0,Org line C,Peter,Belgium,Normal,0
1-757715045,1,Queued+Awaiting Assignment,10:43.0,Org line C,Peter,Belgium,Normal,0
1-757715125,0,Accepted+In Progress,12:56.0,Org line C,Peter,Belgium,Normal,0
1-757715125,1,Queued+Awaiting Assignment,15:39.0,Org line C,Peter,Belgium,Normal,0
1-757533524,2,Accepted+In Progress,29:10.0,Org line V2,Conny,Sweden,Normal,0
1-757715285,0,Accepted+In Progress,43:50.0,Org line C,Peter,Belgium,Normal,0
1-757715285,1,Queued+Awaiting Assignment,45:09.0,Org line C,Peter,Belgium,Normal,0
1-757715705,0,Accepted+In Progress,47:47.0,Org line C,Peter,Belgium,Normal,0
1-757715705,1,Queued+Awaiting Assignment,50:01.0,Org line C,Peter,Belgium,Normal,0
1-757709801,0,Accepted+Wait,00:03.0,Org line A2,Alan,United Kingdom,Normal,0
1-757793972,0,Accepted+In Progress,00:53.0,Org line A2,Niklas,Sweden,Normal,0
1-757779170,0,Accepted+In Progress,02:20.0,Org line A2,Jerker,Sweden,Normal,0
1-754949761,5,Accepted+Wait,21:10.0,Org line B,Sujith,INDIA,Normal,0
1-757827277,0,Accepted+In Progress,05:11.0,Org line A2,Sumesh,0,Normal,0
1-748720121,1,Queued+Awaiting Assignment,10:26.0,Org line C,Peter,Belgium,Normal,0
1-757827277,1,Accepted+In Progress,50:53.0,Org line A2,Sumesh,0,Normal,0
1-757827277,2,Queued+Awaiting Assignment,56:46.0,Org line A2,Frederic,France,Normal,0
1-757936055,0,Accepted+In Progress,09:10.0,Org line G4,Adam,Sweden,Normal,0
1-758090698,0,Accepted+In Progress,50:34.0,Org line A2,Dusan,Sweden,Normal,0
1-758109531,0,Accepted+In Progress,06:25.0,Org line C,Cyril,France,Normal,0
1-753245663,3,Accepted+In Progress,45:10.0,Org line C,Partha,Sweden,Normal,0
1-753245663,4,Queued+Awaiting Assignment,48:18.0,Org line C,Marc,Belgium,Normal,0
1-757096237,1,Accepted+In Progress,01:55.0,Org line A2,Tomasz,POLAND,Early,1
1-757671208,2,Queued+Awaiting Assignment,04:35.0,Org line C,Robert,USA,Normal,0
1-757671208,3,Accepted+In Progress,05:17.0,Org line C,Kjell,Sweden,Normal,0
1-753245663,5,Accepted+In Progress,06:59.0,Org line C,Marc,Belgium,Normal,0
1-758231571,0,Accepted+In Progress,24:30.0,Org line C,Grzegorz,POLAND,Normal,0
1-758210759,0,Accepted+In Progress,43:03.0,Org line A2,Radoslaw,POLAND,Normal,0
1-758257831,0,Accepted+In Progress,51:57.0,Org line A2,Stefan,Sweden,Normal,0
1-758257831,1,Accepted+Wait,54:13.0,Org line A2,Stefan,Sweden,Normal,0
1-753504966,10,Accepted+In Progress,34:31.0,Org line C,Jagannath,Sweden,Normal,0
1-747371909,8,Queued+Awaiting Assignment,06:57.0,Org line C,Praveen,Sweden,Normal,0
1-758346501,0,Accepted+In Progress,42:23.0,Org line C,Wim,Belgium,Normal,0
1-758346501,1,Accepted+In Progress,18:13.0,Org line C,Wim,Belgium,Normal,0
1-758235785,0,Accepted+In Progress,26:06.0,Org line C,Jonas,Sweden,Normal,0
1-758417452,0,Accepted+In Progress,33:44.0,Org line C,Lars,Sweden,Normal,0
1-758417452,1,Accepted+Wait,43:37.0,Org line C,Lars,Sweden,Normal,0
1-758488261,0,Accepted+In Progress,33:11.0,Org line C,Richard,Sweden,Normal,0
1-758488261,1,Queued+Awaiting Assignment,34:09.0,Org line C,Richard,Sweden,Normal,0
1-758231571,1,Queued+Awaiting Assignment,46:51.0,Org line C,Grzegorz,POLAND,Normal,0
1-758494760,0,Accepted+In Progress,26:46.0,Org line C,Robert,USA,Normal,0
1-758494760,1,Queued+Awaiting Assignment,31:53.0,Org line C,Robert,USA,Normal,0
1-758494760,2,Accepted+In Progress,35:25.0,Org line A2,Lotta,Sweden,Normal,0
1-758494760,3,Accepted+In Progress,35:53.0,Org line C,Robert,USA,Normal,0
1-758528371,0,Queued+Awaiting Assignment,44:59.0,Org line C,Robert,USA,Normal,0
1-743809811,1,Queued+Awaiting Assignment,04:04.0,Org line C,Henrik,Sweden,Normal,0
1-758488261,2,Accepted+In Progress,21:57.0,Org line C,Joakim,Sweden,Normal,0
1-758488261,3,Queued+Awaiting Assignment,22:04.0,Org line G4,Viktoria,Sweden,Normal,0
1-757564651,2,Queued+Awaiting Assignment,17:55.0,Org line C,Sten,Sweden,Normal,0
1-755218095,1,Accepted+Assigned,38:36.0,Org line A2,Ian,United Kingdom,Normal,0
1-757480762,2,Accepted+Assigned,38:47.0,Org line A2,Ian,United Kingdom,Normal,0
1-757480343,1,Accepted+Assigned,38:57.0,Org line V5,Jimmy,United Kingdom,Attribute,1
1-738322892,6,Accepted+In Progress,53:35.0,Org line C,Daniel,Sweden,Normal,0
1-738322892,7,Queued+Awaiting Assignment,57:33.0,Org line C,Anna,Sweden,Normal,0
1-747372912,2,Queued+Awaiting Assignment,59:11.0,Org line C,Stefan,Sweden,Normal,0
1-756651699,3,Accepted+Wait,04:22.0,Org line V2,Leif,Sweden,Late,1
1-758488261,4,Accepted+In Progress,06:14.0,Org line C,Christoffer,Sweden,Normal,0
1-758488261,5,Queued+Awaiting Assignment,06:32.0,Org line G4,Viktoria,Sweden,Normal,0
1-758488261,6,Accepted+In Progress,06:45.0,Org line G4,Christoffer,Sweden,Normal,0
1-758231571,2,Accepted+Assigned,26:10.0,Org line C,Krystian,POLAND,Normal,0
1-758719001,0,Accepted+In Progress,38:07.0,Org line C,Christophe,Belgium,Normal,0
1-758685504,0,Accepted+In Progress,40:06.0,Org line C,Pankaj,Sweden,Normal,0
1-758672701,0,Accepted+In Progress,41:28.0,Org line A2,Maria,Sweden,Normal,0
1-758730027,0,Accepted+In Progress,16:48.0,Org line C,Pankaj,Sweden,Normal,0
1-758763414,0,Accepted+In Progress,42:16.0,Org line C,Pankaj,Sweden,Normal,0
1-758764831,0,Accepted+In Progress,45:20.0,Org line C,Bikshamaiah,Sweden,Normal,0
1-758685504,1,Accepted+Wait,02:17.0,Org line C,Pankaj,Sweden,Normal,0
1-758730027,1,Accepted+Wait,08:25.0,Org line C,Pankaj,Sweden,Normal,0
1-758781027,0,Accepted+In Progress,43:56.0,Org line G4,Bharath,Sweden,Normal,0
1-758784721,0,Accepted+In Progress,52:07.0,Org line A2,Ian,United Kingdom,Normal,0
1-758781027,1,Accepted+Assigned,52:38.0,Org line G4,Bharath,Sweden,Normal,0
1-758784721,1,Accepted+Assigned,53:26.0,Org line A2,Ian,United Kingdom,Normal,0
1-752141231,8,Queued+Awaiting Assignment,56:52.0,Org line A2,Britt,Sweden,Normal,0
1-758784862,0,Accepted+In Progress,02:35.0,Org line C,Rohit,Sweden,Normal,0
1-758719001,1,Accepted+Wait,04:54.0,Org line C,Christophe,Belgium,Normal,0
1-758849852,0,Accepted+In Progress,19:34.0,Org line G4,Rickard,Sweden,Normal,0
1-758914871,0,Accepted+In Progress,39:26.0,Org line A2,Ian,United Kingdom,Normal,0
1-758914871,1,Accepted+Assigned,41:06.0,Org line A2,Ian,United Kingdom,Normal,0
1-757096237,3,Accepted+Wait,43:04.0,Org line A2,Tomasz,POLAND,Early,1
1-757480343,2,Queued+Awaiting Assignment,18:38.0,Org line V11,Ing-Marie,Sweden,Attribute,1
1-758989918,0,Accepted+In Progress,29:30.0,Org line C,Robert,USA,Normal,0
1-758989918,1,Queued+Awaiting Assignment,33:44.0,Org line C,Robert,USA,Normal,0
1-758989918,2,Accepted+In Progress,03:20.0,Org line C,Jay,USA,Normal,0
